               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss,               x/lr0,               x/lr1,               x/lr2
                 279,            0.016339,          0.00073799,          0.00047234,            0.003406,             0.73624,             0.69567,             0.71407,             0.31109,            0.030974,           0.0010956,          0.00051052,             0.44482,             0.00166,             0.00166,             0.00166
                 280,            0.016519,          0.00074271,          0.00044795,           0.0020391,             0.73899,             0.70401,             0.70956,             0.30947,            0.030501,           0.0010921,          0.00051224,             0.43701,             0.00163,             0.00163,             0.00163
                 281,            0.016297,          0.00074093,          0.00044328,           0.0033477,             0.73978,             0.70324,             0.71339,             0.31989,            0.030987,           0.0010886,          0.00051487,             0.43506,              0.0016,              0.0016,              0.0016
                 282,            0.016032,          0.00075255,          0.00045324,           0.0014518,             0.74128,              0.6935,              0.7153,             0.32267,            0.030872,           0.0010896,          0.00051773,             0.43115,             0.00157,             0.00157,             0.00157
                 283,            0.016206,          0.00074884,          0.00043844,            0.002054,             0.75921,             0.70668,             0.72772,             0.31647,            0.031188,           0.0010914,          0.00052219,             0.43896,             0.00154,             0.00154,             0.00154
                 284,            0.016411,          0.00075451,          0.00046179,           0.0025818,             0.77875,             0.68469,             0.73468,             0.31861,            0.031051,           0.0010846,          0.00052174,             0.43555,             0.00151,             0.00151,             0.00151
                 285,            0.015735,          0.00074218,          0.00042492,           0.0023462,             0.72175,             0.70681,             0.71848,             0.31986,            0.031331,           0.0010883,          0.00052242,             0.42969,             0.00148,             0.00148,             0.00148
                 286,            0.015869,          0.00074091,          0.00043766,           0.0014164,             0.78966,             0.75403,              0.7675,              0.3278,            0.031168,           0.0010881,          0.00052071,             0.44775,             0.00145,             0.00145,             0.00145
                 287,            0.016039,          0.00073563,          0.00044589,            0.002105,             0.77572,             0.75605,             0.75216,             0.32754,            0.031425,           0.0010928,          0.00051773,             0.41455,             0.00142,             0.00142,             0.00142
                 288,            0.016067,          0.00074517,          0.00043565,           0.0020264,             0.74796,             0.72326,             0.72976,             0.32029,            0.030894,           0.0010955,          0.00051407,             0.44482,             0.00139,             0.00139,             0.00139
                 289,            0.016178,          0.00073858,          0.00041655,           0.0014196,              0.7384,             0.72539,             0.72521,             0.32542,            0.031292,            0.001097,          0.00051178,             0.43408,             0.00136,             0.00136,             0.00136
                 290,            0.016082,          0.00073757,          0.00047621,           0.0017313,             0.78617,             0.75247,             0.75463,             0.32731,            0.030909,           0.0010969,          0.00051052,             0.43555,             0.00133,             0.00133,             0.00133
                 291,            0.015932,          0.00073796,          0.00044221,           0.0053396,             0.75802,             0.69403,             0.72019,             0.31521,            0.031172,           0.0010984,           0.0005127,             0.45361,              0.0013,              0.0013,              0.0013
                 292,            0.016059,          0.00074481,          0.00045322,           0.0010364,             0.73708,              0.7107,             0.71712,             0.31448,            0.031609,           0.0010956,          0.00051109,             0.45752,             0.00127,             0.00127,             0.00127
                 293,            0.015754,          0.00073968,          0.00044052,           0.0036831,             0.75335,             0.70332,              0.7215,             0.32024,            0.031422,           0.0010956,          0.00050892,             0.44409,             0.00124,             0.00124,             0.00124
                 294,            0.015905,          0.00074329,          0.00047954,           0.0019502,             0.74233,             0.69384,             0.72021,              0.3225,            0.031278,           0.0010942,          0.00050789,             0.44775,             0.00121,             0.00121,             0.00121
                 295,            0.016127,          0.00074954,          0.00052782,           0.0048583,             0.74567,             0.68741,             0.71421,             0.32315,            0.031893,           0.0010972,           0.0005056,             0.43628,             0.00118,             0.00118,             0.00118
                 296,            0.015613,            0.000735,           0.0004187,           0.0019649,             0.73848,             0.67322,             0.70896,             0.32102,            0.031455,           0.0010952,          0.00050423,             0.44189,             0.00115,             0.00115,             0.00115
                 297,            0.015382,          0.00072809,          0.00045277,           0.0015229,             0.73674,             0.66938,             0.70927,             0.32162,            0.031329,           0.0010922,          0.00050388,             0.42822,             0.00112,             0.00112,             0.00112
                 298,            0.015554,          0.00073027,          0.00043974,           0.0075865,             0.74525,             0.67453,             0.71797,             0.32537,            0.031139,           0.0010931,          0.00050526,               0.427,             0.00109,             0.00109,             0.00109
                 299,            0.015919,          0.00074192,          0.00042651,            0.001295,             0.74846,             0.66165,             0.71801,             0.32548,            0.031373,           0.0010983,          0.00050571,             0.44922,             0.00106,             0.00106,             0.00106
