               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss, train/cls_task_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,   val/cls_task_loss,               x/lr0,               x/lr1,               x/lr2
                 285,           0.0098224,           0.0043196,           0.0092724,           0.0046142,             0.57463,             0.39575,             0.42572,             0.12075,            0.059485,            0.013368,            0.018246,             0.70906,             0.00148,             0.00148,             0.00148
                 286,            0.010273,           0.0043231,            0.009278,           0.0027202,             0.52226,             0.42365,             0.42537,             0.12107,            0.059485,            0.013374,            0.018222,             0.70138,             0.00145,             0.00145,             0.00145
                 287,            0.010377,           0.0042756,           0.0092103,           0.0031817,             0.51918,             0.42222,             0.42958,             0.12624,            0.059621,             0.01338,            0.018222,             0.68803,             0.00142,             0.00142,             0.00142
                 288,           0.0090619,           0.0040921,           0.0091933,           0.0027005,             0.52355,             0.42352,             0.43429,             0.13096,            0.059462,             0.01339,            0.018274,             0.69349,             0.00139,             0.00139,             0.00139
                 289,            0.010002,           0.0043402,           0.0092417,           0.0026802,             0.52911,             0.41809,             0.43316,             0.13013,            0.059566,            0.013397,             0.01832,             0.68977,             0.00136,             0.00136,             0.00136
                 290,            0.010467,           0.0042561,           0.0092275,           0.0038633,             0.53831,             0.43366,             0.42286,             0.12289,              0.0596,              0.0134,            0.018332,             0.68741,             0.00133,             0.00133,             0.00133
                 291,            0.009827,           0.0042908,           0.0092167,           0.0023982,             0.53626,             0.42503,             0.42106,             0.12254,            0.059512,            0.013413,            0.018338,             0.67803,              0.0013,              0.0013,              0.0013
                 292,           0.0094787,            0.004244,           0.0092363,            0.003012,             0.52883,             0.42299,             0.42155,             0.12191,            0.059541,            0.013429,            0.018326,             0.70772,             0.00127,             0.00127,             0.00127
                 293,           0.0099988,           0.0042534,           0.0091956,           0.0035662,             0.51889,             0.42166,             0.41169,             0.11901,             0.05958,            0.013438,            0.018304,             0.71635,             0.00124,             0.00124,             0.00124
                 294,           0.0095704,           0.0042327,           0.0092083,           0.0026382,             0.52817,             0.42299,              0.4212,             0.12368,            0.059452,            0.013451,            0.018311,             0.69311,             0.00121,             0.00121,             0.00121
                 295,           0.0095515,           0.0044194,            0.009362,           0.0032101,             0.53181,             0.42299,             0.41942,             0.12257,            0.059538,            0.013435,            0.018295,             0.70889,             0.00118,             0.00118,             0.00118
                 296,            0.009154,           0.0042096,           0.0091913,           0.0044173,             0.52269,             0.42299,             0.41942,             0.12363,            0.059391,            0.013448,            0.018317,             0.74973,             0.00115,             0.00115,             0.00115
                 297,           0.0090919,           0.0041797,           0.0092329,           0.0030281,              0.5054,             0.41017,             0.41024,             0.11985,            0.059559,            0.013455,            0.018329,             0.70842,             0.00112,             0.00112,             0.00112
                 298,           0.0088605,           0.0042189,            0.009262,           0.0033943,             0.51489,             0.41658,             0.41631,             0.12063,            0.059594,            0.013451,            0.018314,             0.69037,             0.00109,             0.00109,             0.00109
                 299,           0.0092587,           0.0042372,           0.0091646,           0.0026684,             0.52146,             0.42299,             0.42205,             0.11792,            0.059545,            0.013458,            0.018335,             0.70652,             0.00106,             0.00106,             0.00106
